product_1_name,product_2_id,product_2_name,size_unit_1,retailer_1,match_source,price_1,brand_1,lexical_similarity,brand_similarity,price_2,size_value_2,category,size_value_1,size_unit_2,brand_2,currency_2,currency_1,similarity,product_1_id,size_similarity,retailer_2
grüum Hår Zero Plastic Shampoo Bar,PRD201ab1cd,grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,g,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.0,,48.42,50.0,16.0,50.0,Shampoo Bar,50.0,g,,GBP,GBP,76.2,PRDbdaf38ab,100.0,Amazon.co.uk - Amazon.co.uk-Seller
grüum Hår Zero Plastic Shampoo Bar,PRD90aff6de,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,g,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.0,,36.34,50.0,6.25,50.0,Shampoo Bar,50.0,g,Balancing Natural,GBP,GBP,65.4,PRDbdaf38ab,100.0,The Evolution
Natural Vegan Shampoo Bar,PRDee2dd3fd,grüum Frizz Control Shampoo Bar Vegan,,Organics.com,main_engine,5.35,Natural Vegan,63.57,50.0,12.0,,Shampoo Bar,,,,GBP,GBP,69.4,PRDbec37e07,50.0,grüum
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRDdd85df46,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,70.64,100.0,6.99,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,98.4,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,74.12,100.0,9.97,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,97.5,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD0d372918,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,61.92,100.0,11.88,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,94.3,PRDbf7d8f07,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD4633f3ef,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,62.14,100.0,9.98,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,93.8,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRDd8d93ae9,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,62.26,50.0,12.95,1.0,Shampoo Bar,1.0,pcs,,GBP,GBP,93.7,PRDbf7d8f07,100.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD223495c4,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,62.65,100.0,9.99,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,93.5,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRDf2daad50,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,63.0,50.0,6.89,1.0,Shampoo Bar,1.0,pcs,,GBP,GBP,93.2,PRDbf7d8f07,100.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD644540eb,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,57.62,100.0,11.99,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,88.1,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD4d74acf3,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,71.71,100.0,8.87,2.0,Shampoo Bar,1.0,pcs,Nature Triangle,GBP,GBP,86.9,PRDbf7d8f07,0.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD64e43e15,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,54.19,100.0,5.55,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,86.0,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,50.46,100.0,5.28,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,82.6,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRDbfb66f63,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,50.39,100.0,6.95,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,82.1,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRDdb039b35,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,60.37,100.0,9.99,2.0,Shampoo Bar,1.0,pcs,Nature Triangle,GBP,GBP,81.6,PRDbf7d8f07,0.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD2d71f7bb,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,48.71,100.0,7.79,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,78.1,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD1854213e,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,43.63,100.0,9.99,,Shampoo Bar,1.0,,Nature Triangle,GBP,GBP,77.5,PRDbf7d8f07,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",PRD83cc251e,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",pcs,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,73.33,50.0,12.99,2.0,Shampoo Bar,1.0,pcs,,GBP,GBP,70.1,PRDbf7d8f07,0.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD64e43e15,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,75.78,100.0,5.55,,Shampoo Bar,,,Nature Triangle,GBP,GBP,100.0,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,71.37,100.0,5.28,,Shampoo Bar,,,Nature Triangle,GBP,GBP,98.3,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD0d372918,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,68.05,100.0,11.88,,Shampoo Bar,,,Nature Triangle,GBP,GBP,93.7,PRDbfb66f63,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,72.63,100.0,9.97,,Shampoo Bar,,,Nature Triangle,GBP,GBP,92.9,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD4633f3ef,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,62.83,100.0,9.98,,Shampoo Bar,,,Nature Triangle,GBP,GBP,90.9,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRDdb039b35,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,56.75,100.0,9.99,2.0,Shampoo Bar,,pcs,Nature Triangle,GBP,GBP,85.1,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD1854213e,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,53.54,100.0,9.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,82.5,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD4d74acf3,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,52.28,100.0,8.87,2.0,Shampoo Bar,,pcs,Nature Triangle,GBP,GBP,81.6,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRDdd85df46,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,51.42,100.0,6.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,78.8,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD644540eb,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,47.02,100.0,11.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,77.8,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD4ebccb85,Natural Triangle Usman Grass Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,72.63,50.0,6.89,2.0,Shampoo Bar,,pcs,,GBP,GBP,72.2,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD2d71f7bb,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,43.04,100.0,7.79,,Shampoo Bar,,,Nature Triangle,GBP,GBP,71.8,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRD83cc251e,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,65.34,50.0,12.99,2.0,Shampoo Bar,,pcs,,GBP,GBP,69.9,PRDbfb66f63,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRDd8d93ae9,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,64.62,50.0,12.95,1.0,Shampoo Bar,,pcs,,GBP,GBP,69.7,PRDbfb66f63,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",PRDf2daad50,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.95,Nature Triangle,65.35,50.0,6.89,1.0,Shampoo Bar,,pcs,,GBP,GBP,69.4,PRDbfb66f63,50.0,fruugo.co.uk
Eco Warrior Men's Edit Shampoo Bar,PRD3d2887a7,Eco Warrior Blue Shampoo Bar,,Amazon.co.uk,main_engine,5.5,Eco Warrior,74.12,100.0,6.5,,Shampoo Bar,,,Eco Warrior,GBP,GBP,98.5,PRDc0f51385,50.0,Justmylook
Ethique Wonderbar Conditioner Bar For Oily to Normal Hair,PRD7d5051ba,be CLEAR Oily Hair Conditioner Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,12.99,Ethique Wonderbar,65.39,50.0,6.39,,Conditioner Bar,,,,GBP,GBP,73.0,PRDc18dacd6,50.0,Cheeks Ahoy
Ethique Wonderbar Conditioner Bar For Oily to Normal Hair,PRD7f4e36a6,ethique Brightening Conditioner Bar for Brassy Hair Uses,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,12.99,Ethique Wonderbar,60.3,50.0,5.0,,Conditioner Bar,,,,GBP,GBP,65.4,PRDc18dacd6,50.0,Ethique GB
"Grace Cole Grapefruit, Lime & Mint Body Butter",PRD936bfd10,Grace Cole Body Butter Grapefruit,,Grace Cole,main_engine,10.0,Grace Cole,88.57,100.0,10.0,225.0,Body Butter,,g,Grace Cole,GBP,GBP,100.0,PRDc1aa7d48,50.0,Grace Cole
"Natural Cinnamon Shampoo Bar for Hair Growth, Moisturizing Hair Shampoo Soap for Damaged Frizzy Hair, Strengthening Solid Shampoo Bar for Men",PRD63cbaf21,"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",pack,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,,57.52,50.0,3.99,,Shampoo Bar,3.0,,Shampoo Bar,GBP,GBP,65.3,PRDc1fc924c,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Faith in Nature Shea & Argan Shampoo Bar,PRDc40d85f0,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,,Natural Collection,main_engine,5.25,Faith in Nature,69.85,100.0,46.32,85.0,Shampoo Bar,,g,Faith in Nature,GBP,GBP,91.8,PRDc2643e4f,50.0,eBay - gudz_uk
The Ordinary Hyaluronic Acid 2% + B5,PRD1a37a082,The Ordinary Marine Hyaluronics,,Boots.com,main_engine,8.8,The Ordinary,53.12,100.0,8.8,,Face Serum,,,The Ordinary,GBP,GBP,87.8,PRDc32dd309,50.0,John Lewis & Partners
The Ordinary Hyaluronic Acid 2% + B5,PRDc70837ea,The Ordinary Amino Acids + B5,,Boots.com,main_engine,8.8,The Ordinary,61.0,100.0,8.8,,Face Serum,,,The Ordinary,GBP,GBP,74.1,PRDc32dd309,50.0,LOOKFANTASTIC
The Ordinary Hyaluronic Acid 2% + B5,PRD32fe73d4,5 In 1 Hyaluronic Acid Face Serum (),,Boots.com,main_engine,8.8,The Ordinary,49.09,50.0,3.5,2.0,Face Serum,,pcs,,GBP,GBP,68.6,PRDc32dd309,50.0,Amazon.co.uk - Amazon.co.uk-Seller
The Ordinary Hyaluronic Acid 2% + B5,PRD9c4343cd,The Ordinary Multi-Peptide + HA Serum,,Boots.com,main_engine,8.8,The Ordinary,40.0,100.0,21.56,,Face Serum,,,The Ordinary,GBP,GBP,67.9,PRDc32dd309,50.0,The Ordinary
Eco Warrior Dry Hair Shampoo Bar,PRD3d2887a7,Eco Warrior Blue Shampoo Bar,,Tesco,main_engine,5.5,Eco Warrior,76.97,100.0,6.5,,Shampoo Bar,,,Eco Warrior,GBP,GBP,100.0,PRDc39c546e,50.0,Justmylook
Eco Warrior Dry Hair Shampoo Bar,PRD17d42fdf,Eco Warrior Nourishing Shampoo Bar,,Tesco,main_engine,5.5,Eco Warrior,73.04,100.0,5.5,,Shampoo Bar,,,Eco Warrior,GBP,GBP,99.4,PRDc39c546e,50.0,Tesco
Eco Warrior Dry Hair Shampoo Bar,PRD073ac21d,Eco Warrior Sensitive Scalp Shampoo Bar,,Tesco,main_engine,5.5,Eco Warrior,70.18,100.0,4.35,,Shampoo Bar,,,Eco Warrior,GBP,GBP,97.0,PRDc39c546e,50.0,Waitrose & Partners
Eco Warrior Dry Hair Shampoo Bar,PRDc0f51385,Eco Warrior Men's Edit Shampoo Bar,,Tesco,main_engine,5.5,Eco Warrior,67.96,100.0,5.5,,Shampoo Bar,,,Eco Warrior,GBP,GBP,93.6,PRDc39c546e,50.0,Amazon.co.uk
Aussie Nourishing Hug Shampoo Bar,PRD94df6e4e,Shampoo Bar,,Boop Beauty,post_processing,3.5,Aussie Nourishing,76.0,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,61.0,PRDc3c3e186,50.0,The Suffolk Soap Co.
Kitsch Rosemary & Biotin Solid Conditioner,PRD5b6320ff,Kitsch Shea Butter Hydrating Conditioner Bar,,Next,main_engine,12.0,Kitsch,47.46,100.0,8.9,,Conditioner Bar,,,Kitsch,GBP,GBP,66.9,PRDc3d06dd4,50.0,eBay
Kitsch Rosemary & Biotin Solid Conditioner,PRD843209ee,Kitsch Ultra Sensitive Conditioner & Shave Bar,,Next,main_engine,12.0,Kitsch,48.89,100.0,11.0,,Conditioner Bar,,,Kitsch,GBP,GBP,65.6,PRDc3d06dd4,50.0,Kitsch
Hair Conditioner Bar by Superfly Soap Banana Fragrance. Natural,PRDfcb66de9,Hair Conditioner Bar- - Patchouli & Sandalwood - SUMA,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,8.3,Hair Conditioner,46.36,100.0,5.75,95.0,Conditioner Bar,,g,Hair Conditioner,GBP,GBP,73.6,PRDc3edf337,50.0,The Evolution
La Roche Posay Pure Anti-Wrinkle Serum,PRDadd6c147,La Roche Posay Hydraphase Intense Serum,,Boots.com,main_engine,36.0,La Roche,61.41,100.0,21.75,,Face Serum,,,La Roche,GBP,GBP,81.4,PRDc42260e7,50.0,Amazon.co.uk
Kaurilan Sauna Camelina Shampoo Bar,PRDa362366f,Kaurilan Sauna Black Currant Shampoo Bar,,Ecco-Verde.co.uk,main_engine,13.38,Kaurilan Sauna,74.0,100.0,14.7,,Shampoo Bar,,,Kaurilan Sauna,GBP,GBP,100.0,PRDc4702342,50.0,Hels1nk1
Shampoo Bar with Rosemary – Solid Shampoo and Conditioner Bar for Men & Women – Deep Cleansing Hair Soap with Coconut Oil Extracts for Scalp Care,PRD63cbaf21,"Shampoo Bar Castor Oil,Castor Oil Conditioner Bar,Solid Bars Shampoo for Hydration,Strengthening,Nourishing Bars Soap for Hair Growth,Organic Castor",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,5.99,Shampoo Bar,50.9,100.0,3.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,80.2,PRDc561cff4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,PRDc5fa35a7,Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,,Boots.com,main_engine,4.0,Garnier,100.0,100.0,4.0,,Shampoo Bar,,,Garnier,GBP,GBP,100.0,PRDc5fa35a7,50.0,Tesco
Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,PRD3ac1f6ed,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,,Boots.com,main_engine,4.0,Garnier,69.41,100.0,4.47,,Shampoo Bar,,,Garnier,GBP,GBP,93.2,PRDc5fa35a7,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,PRD3ac1f6ed,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,,Tesco,main_engine,4.0,Garnier,69.41,100.0,4.47,,Shampoo Bar,,,Garnier,GBP,GBP,93.2,PRDc5fa35a7,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,PRD3873f52e,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,,Boots.com,main_engine,4.0,Garnier,68.84,100.0,5.25,60.0,Shampoo Bar,,g,Garnier,GBP,GBP,91.2,PRDc5fa35a7,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,PRD3873f52e,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,,Tesco,main_engine,4.0,Garnier,68.84,100.0,5.25,60.0,Shampoo Bar,,g,Garnier,GBP,GBP,91.2,PRDc5fa35a7,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,PRD83f84d5b,Garnier Ultimate Blends Delicate Oat Softening Shampoo Bar,,Boots.com,main_engine,4.0,Garnier,63.34,100.0,4.0,,Shampoo Bar,,,Garnier,GBP,GBP,89.4,PRDc5fa35a7,50.0,Tesco
Garnier Ultimate Blends Honey Treasures Strengthening Shampoo Bar,PRDe86336bb,Garnier Ultimate Blends Coconut Hydrating Shampoo Bar with Aloe Vera for Normal Hair,,Boots.com,main_engine,4.0,Garnier,54.5,100.0,4.0,60.0,Shampoo Bar,,g,Garnier,GBP,GBP,79.7,PRDc5fa35a7,50.0,Boots.com
