product_1_id,product_1_name,product_2_id,product_2_name,similarity,name_similarity,brand_similarity,size_similarity
PRD95ee5212,Thenaturalspa Conditioner Sampler Set,PRD591db5d1,Natural Conditioner Bar,68.7,86.95652173913044,45.45454545454546,50
PRD95f237c2,Philosophy Hope In A Jar Biome-Balance Glow Serum,PRD591b82f4,Bio Balance Super Serum,61.6,73.91304347826086,45.45454545454546,50
PRD95fc45be,Natural Eucalyptus Conditioner Bar,PRDd1a85495,Bella Conditioner Bar,71.7,86.48648648648648,54.54545454545454,50
PRD966dcd32,debenhams Hi Butter Pink Champagne Body Butter,PRD4452b39d,nalas baby Body Butter Duo,75.8,65.0,100.0,50
PRD97130740,Okay 100% Natural Mango Body Butter Deep Moisturizing Great Skin,PRDfd79310d,Argan Oil Body Butter,69.2,76.19047619047619,63.63636363636363,50
PRD971ea558,OGX Coconut Milk Shampoo Bar,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD976b5bdb,greenatural Solid Shampoo with Activated Charcoal & Ginger,PRDbdaf38ab,grüum Hår Zero Plastic Shampoo Bar,71.2,56.666666666666664,100.0,50
PRD9790058a,Juicy Grapes Scented Shea Body Butter,PRDfa6f41b0,Cocoa Body Butter,68.6,86.66666666666667,45.45454545454546,50
PRD97a6104c,Faith in Nature Dragon Fruit Shampoo Bar,PRD6ac91761,Coconut Curls Conditioning Shampoo Bar,58.2,62.06896551724138,54.54545454545454,50
PRD97fa8395,Muji Fermented Booster Serum Travel Size,PRDa290e395,Nivea Men's Anti-Age Power Serum,58.4,56.666666666666664,63.63636363636363,50
PRD98c87d3d,Natural Triangle Shampoo Bar,PRD1f1a3333,Triangle Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD98e3b410,Lemon Conditioner Bar For All Hair Types,PRDd44093d8,Conditioner Bar for All Hair Types,79.1,100.0,54.54545454545454,50
PRD991441ba,BEAUTYPRO HYALURONIC ACID Hydrating Serum,PRDd593b7b2,Byoma Hydrating Serum,71.7,86.48648648648648,54.54545454545454,50
PRD99303b82,Conditioner Bar - - Lavender & Geranium | Friendly Soap,PRDcdd158d6,Friendly Soap Conditioner Bar Lavender & Geranium,85.4,82.5,100.0,50
PRD9a7c544d,Give Me Body Butter Cream Caramel Vacay,PRD4625a9ee,Farmona Tutti Frutti Nourishing Body Butter Caramel & Cinnamon,67.4,69.56521739130434,54.54545454545454,100
PRD9ad672c9,Rosemary Shampoo Bar,PRD1a3b4dcc,"Rosemary Shampoo Bar, Shampoo Bar with Rosemary & Coconut Oil, Nourish & Moisturize Hair, Solid Soap Easy for Travel",95.0,100.0,100.0,50
PRD9b7d14a3,Bison Madoca Cow Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD9c4343cd,The Ordinary Multi-Peptide + HA Serum,PRD7fbc6b10,The Ordinary Multi-Peptide + Copper Peptides 1% Serum,87.9,87.09677419354838,100.0,50
PRD9c4ff6bc,Body Butter Moisturiser,PRD37a77fed,Body Butter Salted Caramel,81.2,75.0,100.0,50
PRD9c95dd4e,Mixa Niacinamide Bright Body Butter with Shea Butter,PRDad74e0eb,Mango Butter,68.1,80.0,54.54545454545454,50
PRD9cbc695a,The Body Shop Coconut Body Butter,PRD8730dbc2,The Body Shop Mango Body Butter,84.4,80.64516129032258,100.0,50
PRD9ccdc5a7,Robyn Parsons Collection Grapefruit/Mango Body Butter,PRD7053c485,Whipped Mango Body Butter,73.7,84.44444444444444,63.63636363636363,50
PRD9d164e19,The Soap Mine Solid Conditioner Bar,PRD949949da,The Soap Mine Solid Conditioner Bar - Fragrance Free,95.0,100.0,100.0,50
PRD9d7663dc,Jojoba & Argan Conditioner Bar,PRD22c33c78,Conditioner Bars,77.3,96.7741935483871,54.54545454545454,50
PRD9dcb8ad0,Morava Conditioner Bar for Curly Hair,PRD1c83caf9,Earth Rhythm Shampoo & Conditioner Bar Combo Murumuru Butter Shampoo Bar & Argon Oil Conditioner Bar for Curly & Wavy Hair 100% Biodegradable Plastic,73.4,83.78378378378379,63.63636363636363,50
PRD9e36dca1,Abhati Suisse Nanda Detoxifying Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD9e61c9a7,Friendly Soap Lavender & Geranium Conditioner Bar,PRD392d044d,Friendly Soap Lavender Tea Tree Conditioner Bar,88.0,87.2340425531915,100.0,50
PRD9e755525,Mallows Beauty Mango Sorbet Body Butter,PRD498ac8dd,Mallows Beauty AHA Peachy Body Butter,81.6,75.67567567567568,100.0,50
PRD9ed1bd83,Intense Moisture Shampoo Bar grüum Dry & Heat Damaged,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD9ee620bb,Raw Roots Conditioner Bar,PRD367ac715,Nope. Unisex Argan Roots Conditioner Bar,75.7,93.87755102040816,54.54545454545454,50
PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,PRD71523043,"Nature Triangle Shampoo Bar, Natural Cypress Leaf Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair Vegan, for Hair Care for Women and Mens (",85.0,81.81818181818181,100.0,50
PRD9f40c8ff,Fenty Skin Butta Drop Whipped Oil Body Cream,PRD6d6aa7db,Whipped Body Butter,61.4,73.6842105263158,45.45454545454546,50
PRD9f935292,Sanctuary Spa Golden Sandalwood Melting Body Butter,PRDd987acec,Sanctuary Spa Body Butter,82.5,77.27272727272727,100.0,50
PRDa007b882,Mango Butter Refined,PRD337887dc,Mango Butter Refined / Resealable Pouch,95.0,100.0,100.0,50
PRDa030fa33,The Soapery Mango Butter Soap and Moisturiser,PRDad74e0eb,Mango Butter,72.7,100.0,36.36363636363637,50
PRDa04e6d12,Soaphoria Organic Mango Butter,PRDad74e0eb,Mango Butter,79.1,100.0,54.54545454545454,50
PRDa1005f77,Lemon Solid Conditioner - Hair & Bee Solid Conditioner Bar Conditioner bar in tin,PRD272cfb82,Lemon Solid Conditioner Bar,91.9,94.33962264150944,100.0,50
PRDa10ecab0,Tibby Olivier Faith Lift Triple Serum,PRD88222f1e,B. Brightening Serum,58.5,62.5,54.54545454545454,50
PRDa15a678b,J.R. Liggett's Herbal Shampoo Bar,PRD543307a2,J.R. Liggett's Tea Tree & Hemp Oil Shampoo Bar,78.5,70.0,100.0,50
PRDa1991032,Friendly Soap Conditioner Bar - Fragrance-free,PRDcd1840e0,Friendly Soap Conditioner Bar Fragrance Free,95.0,100.0,100.0,50
PRDa19c3443,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,PRD859ff753,perfect legs body butter - bundle 2,78.3,69.6969696969697,100.0,50
PRDa2063a8c,Soap & And Glory The Righteous Body Butter,PRDeff54c48,Soap and Glory The Righteous Body Butter,95.0,100.0,100.0,50
PRDa21a6090,Skincyclopedia Face Serum with 3% Polyglutamic Acid,PRD8363fb23,Vata Face Serum,64.9,80.0,45.45454545454546,50
PRDa230472a,Body Whip Nourishing Soothing Body Butter,PRD5012adf7,BingoSpa Body Butter,68.1,85.71428571428572,45.45454545454546,50
PRDa2770b73,Marcel's Green Soap Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRDa290e395,Nivea Men's Anti-Age Power Serum,PRD591b82f4,Bio Balance Super Serum,59.4,70.0,45.45454545454546,50
PRDa3135b83,Boost Lab Brightening Serum,PRD88222f1e,B. Brightening Serum,79.1,100.0,54.54545454545454,50
PRDa31876c5,Hair Shampoo Bar Soap Organic Ecofriendly Anti Dandruff For Growth,PRD7a86bc0c,Hair Shampoo Bar Soap Weakly Alkaline Anti Dandruff For Oil,86.0,74.57627118644068,100.0,100
PRDa3336660,"Vanilla Coconut Shampoo Bar - Natural Hair Care, Silky Smoothness And",PRD512cdf76,Coconut Shampoo Bar,75.9,100.0,45.45454545454546,50
PRDa362366f,Kaurilan Sauna Black Currant Shampoo Bar,PRDc4702342,Kaurilan Sauna Camelina Shampoo Bar,79.3,71.42857142857143,100.0,50
PRDa3c672f6,The Natural Spa - Cedar Pine Conditioner Bar,PRDca24878e,Citrus Conditioner Bar,73.6,84.21052631578947,63.63636363636363,50
PRDa3ca16de,Sage and Juniper Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRDa42166c3,"Deep Serum Rice + Alpha-Arbutin,Face Glow Serum,Brightening Serum,Rice Serum,Korean Skincare Serum,Serum For All Skin Types,Korean Face Serum,Face",PRD88222f1e,B. Brightening Serum,76.2,94.73684210526316,54.54545454545454,50
PRDa43053ee,Bain & Savon Natural Conditioner Bar,PRDbb255664,Bain & Savon Natural Conditioner Bar Brittle Heat Damaged Hair,95.0,100.0,100.0,50
PRDa470942d,Champneys Citrus Blush Enlivening Body Butter,PRD0c2fe40f,Champneys Natures Treat Nourishing Body Butter,68.3,68.88888888888889,72.72727272727273,50
PRDa4a3fd02,Lime & Bergamot Eco-Friendly Conditioner Bar,PRD4c4baf48,Mint Conditioner Bar,73.0,88.88888888888889,54.54545454545454,50
PRDa54dce4c,"Castor Oil Hair Bar - Nourishing and Soothing Natural Deep Conditioner for All Hair Types - Moisturizing and Cleansing Bar, Vegan, Smooth and",PRDd44093d8,Conditioner Bar for All Hair Types,69.4,88.23529411764706,45.45454545454546,50
PRDa6d024a6,"Lavender and Lime , Solid Conditioner, Zero Waste, Hair conditioner, Self Care, Eco, Vegan Products, Plastic Free, long lasting Travel bar",PRD3c74a68f,Lavender and Rosemary Conditioner Bar,80.7,73.97260273972603,100.0,50
PRDa700eca3,I Love Cosmetics Body Butter Mango & Papaya,PRD8ce93f8d,I Love Cosmetics Vanilla Milk Body Butter,84.6,81.15942028985508,100.0,50
PRDa759ad52,Unbrand Citrus & Orange Bar Shampoo,PRDb1d1c035,Orange & Grapefruit Shampoo Bar,63.9,72.34042553191489,54.54545454545454,50
PRDa783e838,Soap & Glory Limited Edition Fresh As Fig Body Butter,PRDad80f5ee,Soap & Glory Limited Edition Body Butter Cherry Wild,80.7,74.0,100.0,50
PRDa7e1eac5,ATTITUDE Detox Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRDa8447757,Dr Sebagh Serum Repair,PRD60f4ddcf,Dr Sebagh Supreme Maintenance Youth Serum,82.8,77.77777777777779,100.0,50
PRDa882c29b,Black Pearl Pure Collagen Body Butter,PRD15ab61d2,Q+A Collagen Body Butter,75.4,93.33333333333333,54.54545454545454,50
PRDa9143a2c,Good Molecules Daily Brightening Serum,PRDf97646d2,Good Molecules Discoloration Correcting Serum,77.8,68.65671641791045,100.0,50
PRDa93d26db,ACM Duolys A Retinol Serum,PRDcc1d2787,Anua Soothing Serum,62.9,64.70588235294117,63.63636363636363,50
PRDaa501f7b,The Little Goat Soap Company Goats Milk and Neem Oil Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRDaa61c7c6,Clarins Double Serum,PRDc42260e7,La Roche Posay Pure Anti-Wrinkle Serum,61.9,68.75,54.54545454545454,50
PRDaaa984c3,Solid Hair Conditioner Bar,PRD22c33c78,Conditioner Bars,77.3,96.7741935483871,54.54545454545454,50
PRDaab68ee9,So...? Sorry Not Sorry Spread The Love Body Butter,PRD6d6aa7db,Whipped Body Butter,68.8,81.25,54.54545454545454,50
PRDaabcef3d,Super Facialist Hexapeptide 9 Anti-Ageing Advanced Extra Firming Serum,PRDcc1d2787,Anua Soothing Serum,66.0,64.70588235294117,72.72727272727273,50
PRDaabefebb,Nature Well Shea Body Butter Variety Pack,PRD30aa3e75,NATURE WELL Shea Body Butter Variety Pack Includes Grapefruit,79.1,100.0,54.54545454545454,50
PRDaadde9dc,Treaclemoon Our Glorious Body Butters,PRD5012adf7,BingoSpa Body Butter,68.7,81.08108108108108,54.54545454545454,50
PRDab4a7afe,Petal Power Bloom in Soap Hair Conditioner Bars,PRD51756516,Petal Power Bloom in Soap Refill Conditioner Bar,89.1,89.36170212765957,100.0,50
PRDab5f0752,iS Clinical Pro-Heal Serum Advance+,PRD015cf732,öka Clear Complexion Gel Serum Acne-Prone Skin,72.4,58.82352941176471,100.0,50
PRDab6f59b8,Palmer's Cocoa Butter Formula,PRD07b14a1b,Palmer's Cocoa Butter Formula Body Lotion,95.0,100.0,100.0,50
PRDad54c918,100% pure French Lavender Whipped Body Butter,PRDe3801ce9,(2-pack) Sand + Fog California Beach House Whipped Body Butter,77.6,68.42105263157895,100.0,50
PRDad74e0eb,Mango Butter,PRDa007b882,Mango Butter Refined,95.0,100.0,100.0,50
PRDad7785eb,Skin Design London Retexturising Serum,PRD88222f1e,B. Brightening Serum,64.9,70.96774193548387,45.45454545454546,100
PRDad80f5ee,Soap & Glory Limited Edition Body Butter Cherry Wild,PRD47ea1152,Soap & Glory Berry & Bright Body Butter,82.7,68.57142857142857,100.0,100
PRDadd6abb6,Dyke & Dean Oatmeal Milk & Honey Body Butter,PRD8a0cae3f,Savage Body Butter,68.8,81.25,54.54545454545454,50
PRDadd6c147,La Roche Posay Hydraphase Intense Serum,PRDc42260e7,La Roche Posay Pure Anti-Wrinkle Serum,79.1,71.05263157894737,100.0,50
PRDadf1d9bd,Cult51 Immediate Effects Serum for Unisex,PRD010b324c,Eveline Cosmetics Serum Shot,56.7,53.57142857142857,63.63636363636363,50
PRDae49313a,Kiss My Face Goat Milk Body Butter Rosemary + Tea Tree,PRDfd79310d,Argan Oil Body Butter,65.6,80.95238095238095,54.54545454545454,20
PRDae53ed88,Building Blocks GB LTD Argan Solid Shampoo Bar Eucalyptus,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRDaec887cc,Joonbyrd Sunday Sofa Body Butter,PRDfa6f41b0,Cocoa Body Butter,69.0,87.5,45.45454545454546,50
PRDaed0941e,Solid Conditioner Bar ~ Sweet & Fruity Scents,PRDe9b597c0,Solid Conditioner Bar - Lavender,87.1,85.71428571428572,100.0,50
PRDaf28f4a8,NOW Foods Shea Butter,PRDad74e0eb,Mango Butter,71.3,80.0,63.63636363636363,50
PRDaf7829d1,Hair Bars Duo,PRD40d411e6,J.r.liggett S Conditioner Bar,61.0,55.55555555555556,72.72727272727273,50
