price_1,brand_2,size_value_2,currency_2,product_1_id,lexical_similarity,product_1_name,product_2_name,size_similarity,retailer_1,size_unit_1,size_value_1,brand_1,size_unit_2,currency_1,price_2,brand_similarity,match_source,product_2_id,retailer_2,similarity,category
6.95,Nature Triangle,,GBP,PRDbfb66f63,75.78,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,5.55,100.0,main_engine,PRD64e43e15,Amazon.co.uk - Amazon.co.uk-Seller,100.0,Shampoo Bar
6.95,Nature Triangle,,GBP,PRDbfb66f63,62.83,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.98,100.0,main_engine,PRD4633f3ef,Amazon.co.uk - Amazon.co.uk-Seller,90.9,Shampoo Bar
6.95,Nature Triangle,,GBP,PRDbfb66f63,72.63,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",Nature Triangle Usman Grass Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.97,100.0,main_engine,PRD9f09222c,Amazon.co.uk - Amazon.co.uk-Seller,92.9,Shampoo Bar
6.95,,2.0,GBP,PRDbfb66f63,72.63,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",Natural Triangle Usman Grass Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRD4ebccb85,Amazon.co.uk - Amazon.co.uk-Seller,72.2,Shampoo Bar
6.95,,2.0,GBP,PRDbfb66f63,65.34,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,12.99,50.0,main_engine,PRD83cc251e,Amazon.co.uk - Amazon.co.uk-Seller,69.9,Shampoo Bar
6.95,Nature Triangle,,GBP,PRDbfb66f63,43.04,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,7.79,100.0,main_engine,PRD2d71f7bb,Amazon.co.uk - Amazon.co.uk-Seller,71.8,Shampoo Bar
6.95,Nature Triangle,,GBP,PRDbfb66f63,47.02,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.99,100.0,main_engine,PRD644540eb,Amazon.co.uk - Amazon.co.uk-Seller,77.8,Shampoo Bar
6.95,Nature Triangle,2.0,GBP,PRDbfb66f63,56.75,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,9.99,100.0,main_engine,PRDdb039b35,Amazon.co.uk - Amazon.co.uk-Seller,85.1,Shampoo Bar
6.95,Nature Triangle,,GBP,PRDbfb66f63,53.54,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.99,100.0,main_engine,PRD1854213e,Amazon.co.uk - Amazon.co.uk-Seller,82.5,Shampoo Bar
6.95,Nature Triangle,,GBP,PRDbfb66f63,71.37,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,5.28,100.0,main_engine,PRD89df39f4,Amazon.co.uk - Amazon.co.uk-Seller,98.3,Shampoo Bar
6.95,Nature Triangle,2.0,GBP,PRDbfb66f63,52.28,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,8.87,100.0,main_engine,PRD4d74acf3,Amazon.co.uk - Amazon.co.uk-Seller,81.6,Shampoo Bar
6.95,Nature Triangle,,GBP,PRDbfb66f63,68.05,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.88,100.0,main_engine,PRD0d372918,fruugo.co.uk,93.7,Shampoo Bar
6.95,,1.0,GBP,PRDbfb66f63,65.35,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,69.4,Shampoo Bar
6.95,,1.0,GBP,PRDbfb66f63,64.62,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,69.7,Shampoo Bar
6.99,Nature Triangle,,GBP,PRDdd85df46,59.34,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,5.55,100.0,main_engine,PRD64e43e15,Amazon.co.uk - Amazon.co.uk-Seller,85.5,Shampoo Bar
6.99,Nature Triangle,,GBP,PRDdd85df46,68.84,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.98,100.0,main_engine,PRD4633f3ef,Amazon.co.uk - Amazon.co.uk-Seller,95.8,Shampoo Bar
6.99,Nature Triangle,,GBP,PRDdd85df46,81.82,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",Nature Triangle Usman Grass Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.97,100.0,main_engine,PRD9f09222c,Amazon.co.uk - Amazon.co.uk-Seller,100.0,Shampoo Bar
6.99,,2.0,GBP,PRDdd85df46,70.0,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",Natural Triangle Usman Grass Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRD4ebccb85,Amazon.co.uk - Amazon.co.uk-Seller,71.7,Shampoo Bar
6.99,,2.0,GBP,PRDdd85df46,75.69,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,12.99,50.0,main_engine,PRD83cc251e,Amazon.co.uk - Amazon.co.uk-Seller,81.3,Shampoo Bar
6.99,Nature Triangle,,GBP,PRDdd85df46,44.92,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,7.79,100.0,main_engine,PRD2d71f7bb,Amazon.co.uk - Amazon.co.uk-Seller,74.6,Shampoo Bar
6.99,Nature Triangle,,GBP,PRDdd85df46,51.85,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.99,100.0,main_engine,PRD644540eb,Amazon.co.uk - Amazon.co.uk-Seller,84.1,Shampoo Bar
6.99,Nature Triangle,2.0,GBP,PRDdd85df46,52.71,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,9.99,100.0,main_engine,PRDdb039b35,Amazon.co.uk - Amazon.co.uk-Seller,84.2,Shampoo Bar
6.99,Nature Triangle,,GBP,PRDdd85df46,39.77,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.99,100.0,main_engine,PRD1854213e,Amazon.co.uk - Amazon.co.uk-Seller,72.2,Shampoo Bar
6.99,Nature Triangle,,GBP,PRDdd85df46,53.22,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,5.28,100.0,main_engine,PRD89df39f4,Amazon.co.uk - Amazon.co.uk-Seller,80.9,Shampoo Bar
6.99,Nature Triangle,2.0,GBP,PRDdd85df46,51.62,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,8.87,100.0,main_engine,PRD4d74acf3,Amazon.co.uk - Amazon.co.uk-Seller,81.7,Shampoo Bar
6.99,Nature Triangle,,GBP,PRDdd85df46,75.65,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.88,100.0,main_engine,PRD0d372918,fruugo.co.uk,100.0,Shampoo Bar
6.99,,1.0,GBP,PRDdd85df46,76.7,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,80.0,Shampoo Bar
6.99,,1.0,GBP,PRDdd85df46,75.65,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,81.2,Shampoo Bar
5.55,Nature Triangle,,GBP,PRD64e43e15,55.53,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.98,100.0,main_engine,PRD4633f3ef,Amazon.co.uk - Amazon.co.uk-Seller,86.6,Shampoo Bar
5.55,Nature Triangle,,GBP,PRD64e43e15,73.33,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",Nature Triangle Usman Grass Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.97,100.0,main_engine,PRD9f09222c,Amazon.co.uk - Amazon.co.uk-Seller,93.7,Shampoo Bar
5.55,,2.0,GBP,PRD64e43e15,73.33,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",Natural Triangle Usman Grass Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRD4ebccb85,Amazon.co.uk - Amazon.co.uk-Seller,73.1,Shampoo Bar
5.55,Nature Triangle,,GBP,PRD64e43e15,48.25,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,7.79,100.0,main_engine,PRD2d71f7bb,Amazon.co.uk - Amazon.co.uk-Seller,76.9,Shampoo Bar
5.55,Nature Triangle,,GBP,PRD64e43e15,50.44,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.99,100.0,main_engine,PRD644540eb,Amazon.co.uk - Amazon.co.uk-Seller,81.7,Shampoo Bar
5.55,Nature Triangle,2.0,GBP,PRD64e43e15,51.85,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,9.99,100.0,main_engine,PRDdb039b35,Amazon.co.uk - Amazon.co.uk-Seller,83.0,Shampoo Bar
5.55,Nature Triangle,,GBP,PRD64e43e15,51.71,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.99,100.0,main_engine,PRD1854213e,Amazon.co.uk - Amazon.co.uk-Seller,80.8,Shampoo Bar
5.55,Nature Triangle,,GBP,PRD64e43e15,89.37,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,5.28,100.0,main_engine,PRD89df39f4,Amazon.co.uk - Amazon.co.uk-Seller,100.0,Shampoo Bar
5.55,Nature Triangle,2.0,GBP,PRD64e43e15,55.03,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,8.87,100.0,main_engine,PRD4d74acf3,Amazon.co.uk - Amazon.co.uk-Seller,85.9,Shampoo Bar
5.55,Nature Triangle,,GBP,PRD64e43e15,68.65,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.88,100.0,main_engine,PRD0d372918,fruugo.co.uk,95.8,Shampoo Bar
5.55,,1.0,GBP,PRD64e43e15,66.11,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRDf2daad50,fruugo.co.uk,71.4,Shampoo Bar
5.55,,1.0,GBP,PRD64e43e15,65.43,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For","1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,12.95,50.0,main_engine,PRDd8d93ae9,fruugo.co.uk,72.0,Shampoo Bar
18.5,Davines,,GBP,PRD0590e833,77.02,Davines Love Shampoo Bar,Davines DEDE Shampoo Bar,50.0,Cult Beauty,,,Davines,,GBP,18.5,100.0,main_engine,PRDbc45741b,North Laine Hair Company,100.0,Shampoo Bar
18.5,Davines,,GBP,PRD0590e833,77.02,Davines Love Shampoo Bar,Davines DEDE Shampoo Bar,50.0,Cult Beauty,,,Davines,,GBP,18.5,100.0,main_engine,PRDbc45741b,Davines,100.0,Shampoo Bar
9.98,Nature Triangle,,GBP,PRD4633f3ef,72.63,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",Nature Triangle Usman Grass Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.97,100.0,main_engine,PRD9f09222c,Amazon.co.uk - Amazon.co.uk-Seller,95.6,Shampoo Bar
9.98,,2.0,GBP,PRD4633f3ef,63.33,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",Natural Triangle Usman Grass Shampoo Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,6.89,50.0,main_engine,PRD4ebccb85,Amazon.co.uk - Amazon.co.uk-Seller,68.5,Shampoo Bar
9.98,,2.0,GBP,PRD4633f3ef,81.93,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,12.99,50.0,main_engine,PRD83cc251e,Amazon.co.uk - Amazon.co.uk-Seller,85.4,Shampoo Bar
9.98,Nature Triangle,,GBP,PRD4633f3ef,53.04,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,7.79,100.0,main_engine,PRD2d71f7bb,Amazon.co.uk - Amazon.co.uk-Seller,81.9,Shampoo Bar
9.98,Nature Triangle,,GBP,PRD4633f3ef,59.31,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,11.99,100.0,main_engine,PRD644540eb,Amazon.co.uk - Amazon.co.uk-Seller,89.0,Shampoo Bar
9.98,Nature Triangle,2.0,GBP,PRD4633f3ef,73.33,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,pcs,GBP,9.99,100.0,main_engine,PRDdb039b35,Amazon.co.uk - Amazon.co.uk-Seller,99.4,Shampoo Bar
9.98,Nature Triangle,,GBP,PRD4633f3ef,59.49,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,9.99,100.0,main_engine,PRD1854213e,Amazon.co.uk - Amazon.co.uk-Seller,88.1,Shampoo Bar
9.98,Nature Triangle,,GBP,PRD4633f3ef,56.4,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)","Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Nature Triangle,,GBP,5.28,100.0,main_engine,PRD89df39f4,Amazon.co.uk - Amazon.co.uk-Seller,86.2,Shampoo Bar
